player_id,matches_played,avg_kills,avg_deaths,kd_ratio,avg_accuracy,stddev_accuracy,avg_headshot_rate,avg_reaction_time_ms,stddev_reaction_time_ms,avg_damage_dealt,cheater_flag,accuracy_z_score,headshot_z_score,reaction_z_score,suspicion_score,consistency_flag
player_0150,10,9.0,6.2,1.4516,0.2788,0.088105,0.1761,222.02,62.925,1241.2,0,-0.44237096065235876,-0.4508454293165169,-0.25253442878217675,-1.1457508187510523,0
player_0151,7,6.86,5.86,1.1707,0.3437,0.080227,0.1516,226.69,63.6522,1161.86,0,0.22874196367677252,-0.6921907803755091,-0.3866880139274198,-0.8501368306261563,0
player_0152,10,10.3,4.7,2.1915,0.2689,0.124842,0.1735,188.77,38.3119,919.8,0,-0.5447441186008705,-0.47645758902073665,0.7026276067808521,-0.318574100840755,0
player_0153,7,6.86,7.29,0.9412,0.2258,0.104063,0.2315,203.56,49.4496,1512.43,0,-0.9904292809827739,0.09489058899646964,0.2777600426913126,-0.6177786492949917,0
player_0154,10,9.2,5.9,1.5593,0.2884,0.130823,0.207,225.79,45.976,1172.3,0,-0.3431000196113779,-0.1464547620625228,-0.36083400394225495,-0.8503887856161557,0
player_0155,10,8.1,4.0,2.025,0.3261,0.136584,0.2276,218.92,48.7458,1309.0,0,0.046745238434974204,0.056472349440140124,-0.16348172772216435,-0.06026413984705002,0
player_0156,10,7.6,7.7,0.987,0.2968,0.116095,0.2414,225.8,50.1285,1103.6,0,-0.25623794620051943,0.19241381248561337,-0.36112127071986844,-0.42494540443477447,0
player_0157,8,5.63,6.13,0.9184,0.2733,0.069775,0.2265,235.6,56.3004,1223.13,0,-0.49924493729042074,0.04563643571912425,-0.6426427127805502,-1.0962512143518466,0
player_0158,10,9.8,5.9,1.661,0.3241,0.075444,0.1683,192.39,54.8944,1277.9,0,0.026063792384769836,-0.5276819084291756,0.5986370332849682,0.09701891724056244,0
player_0159,10,23.9,2.7,8.8519,0.7176,0.072582,0.64,80.9,16.9798,3402.1,1,4.095138302762476,4.118954911755585,3.801374336891647,12.01546755140971,0
player_0160,10,8.9,5.8,1.5345,0.3196,0.097935,0.1676,213.9,41.0252,1035.7,0,-0.020469461228189993,-0.5345774898880041,-0.01927380536046849,-0.5743207564766627,0
player_0161,10,8.9,6.8,1.3088,0.2873,0.070495,0.2101,221.93,57.4441,1206.9,0,-0.3544748149389902,-0.11591718703056848,-0.24994902778366015,-0.7203410297532188,0
player_0162,10,8.9,6.3,1.4127,0.3022,0.113584,0.2133,209.51,52.663,1160.6,0,-0.20039804186496754,-0.08439452893306765,0.10683631001161303,-0.17795626078642218,0
player_0163,10,20.9,2.7,7.7407,0.7052,0.078696,0.6938,85.88,19.4871,3519.8,1,3.966913337251209,4.6489296010198204,3.6583154816404027,12.274158419911432,0
player_0164,10,8.2,6.0,1.3667,0.2716,0.082812,0.2205,241.37,41.7277,1183.9,0,-0.5168241664330943,-0.013468548213690227,-0.8083956434632175,-1.338688358110002,0
player_0165,10,9.5,6.7,1.4179,0.3077,0.084159,0.2015,211.51,39.2653,1461.2,0,-0.14352406522690608,-0.20063433066760245,0.049382954489024834,-0.2947754414054837,0
player_0166,10,7.3,6.1,1.1967,0.3266,0.096776,0.1911,227.36,53.0871,1176.6,0,0.051915599947525294,-0.303082969484481,-0.40593488802748734,-0.657102257564443,0
player_0167,8,7.88,6.63,1.1887,0.3125,0.110782,0.2307,241.9,43.7155,1372.5,0,-0.09388859470641538,0.08700992447209416,-0.8236207826767034,-0.8304994529110246,0
player_0168,10,6.5,7.7,0.8442,0.3051,0.094438,0.1978,225.33,31.5655,1095.7,0,-0.17040994509217167,-0.2370824040928381,-0.34761973217206027,-0.75511208135707,0
player_0169,10,7.7,6.7,1.1493,0.244,0.061801,0.1961,232.07,27.4973,1082.4,0,-0.8022281219259144,-0.2538288162071356,-0.5412375402831819,-1.597294478416232,0
player_0170,10,7.0,6.2,1.129,0.2878,0.096699,0.2411,228.15,30.1514,1189.9,0,-0.3493044534264391,0.1894585632889727,-0.42862896345890944,-0.5884748535963759,0
player_0171,10,7.4,8.1,0.9136,0.3469,0.106263,0.1977,192.36,26.3512,1235.9,0,0.2618322773570993,-0.2380674871583852,0.5994988336178062,0.6232636238165203,0
player_0172,10,7.7,5.9,1.3051,0.3355,0.115225,0.1582,213.51,36.1224,1106.0,0,0.14394803487093485,-0.6271752980494133,-0.008070401033563365,-0.4912976642120418,0
player_0173,10,5.2,7.7,0.6753,0.1905,0.095613,0.1784,242.35,67.4311,942.6,0,-1.3554568037688808,-0.4281885188089381,-0.8365477876692854,-2.6201931102471043,0
player_0174,10,6.0,7.4,0.8108,0.2838,0.07965,0.1552,206.1,44.5498,1073.1,0,-0.39066734552684784,-0.6567277900158205,0.20479428117762583,-0.8426008543650425,0
player_0175,9,6.67,6.33,1.0526,0.3032,0.086936,0.2604,216.62,61.8576,1429.22,0,-0.19005731883986535,0.37957959493952587,-0.09741036887118841,0.09211190722847211,0
player_0176,10,7.5,6.9,1.087,0.3002,0.11896,0.2161,212.41,59.3292,1207.5,0,-0.2210794879151719,-0.05681220309775428,0.02352894450385998,-0.2543627465090662,0
player_0177,10,7.2,5.5,1.3091,0.2749,0.099708,0.2323,208.11,40.5464,940.1,0,-0.4826997804502574,0.10277125352084485,0.14705365887742414,-0.23287486805198845,0
player_0178,10,5.3,6.4,0.8281,0.314,0.119585,0.2136,236.53,23.5616,1447.0,0,-0.07837751016876211,-0.08143927973642671,-0.6693585230985538,-0.8291753130037427,0
player_0179,10,8.0,8.1,0.9877,0.3187,0.063332,0.1858,206.86,40.4463,1350.0,0,-0.029776111950782072,-0.3552923719584671,0.18296200607904176,-0.20210647783020738,0
player_0180,9,6.89,7.33,0.9394,0.2807,0.117795,0.1905,222.46,40.6619,1290.33,0,-0.4227235869046645,-0.30899346787776233,-0.2651741669971461,-0.9968912217795729,0
player_0181,10,6.5,6.7,0.9701,0.2871,0.046083,0.1985,213.49,59.0853,1076.1,0,-0.3565429595440104,-0.2301868226340097,-0.007495867478338006,-0.594225649656358,0
player_0182,10,7.1,7.1,1.0,0.3155,0.113398,0.2293,236.32,36.9322,1443.2,0,-0.06286642563110884,0.07321876155443761,-0.6633259207686819,-0.6529735848453532,0
player_0183,10,7.5,5.0,1.5,0.3272,0.044831,0.1747,209.6,37.6434,1375.2,0,0.05812003376258649,-0.46463659223417375,0.10425090901309647,-0.30226564945849077,0
player_0184,5,11.2,5.0,2.24,0.2646,0.09072,0.2437,212.02,63.6028,1384.0,0,-0.5892092276088096,0.2150707229931922,0.03473234883076429,-0.3394061557848531,0
player_0185,10,6.2,5.5,1.1273,0.3195,0.144227,0.2777,223.2,52.4694,1343.7,0,-0.021503533530700097,0.5499989652791406,-0.28643190854050316,0.24206352320793734,0
player_0186,10,8.0,7.5,1.0667,0.2937,0.11356,0.1986,215.86,46.5649,945.7,0,-0.2882941875783361,-0.2292017395684629,-0.07557809377260516,-0.5930740209194041,0
player_0187,10,8.2,7.5,1.0933,0.383,0.104298,0.1891,218.61,49.2406,1400.5,0,0.635132378563288,-0.32278463079541914,-0.15457645761616393,0.1577712901517049,0
player_0188,10,8.9,7.1,1.2535,0.2724,0.110965,0.1747,225.34,58.6711,1396.1,0,-0.5085515880130128,-0.46463659223417375,-0.3479069989496729,-1.3210951791968595,0
player_0189,8,7.75,6.25,1.24,0.319,0.091426,0.2053,200.31,45.3134,1366.88,0,-0.026673895043251187,-0.16320117417682,0.37112174541551846,0.18124667619544726,0
player_0190,10,10.7,6.7,1.597,0.2753,0.098451,0.1461,226.52,40.1012,1245.8,0,-0.4785634912402164,-0.746370348980589,-0.38180447870800016,-1.6067383189288056,0
player_0191,10,7.7,6.0,1.2833,0.3133,0.065154,0.1902,246.62,44.7363,1278.8,0,-0.0856160162863334,-0.31194871707440297,-0.9592107017100114,-1.3567754350707477,0
player_0192,6,6.33,8.5,0.7451,0.237,0.048896,0.219,246.63,51.0612,787.17,0,-0.8746131831016297,-0.028244794196893845,-0.9594979684876241,-1.8623559457861476,0
player_0193,10,4.4,6.7,0.6567,0.3151,0.107838,0.1803,212.82,53.9205,1380.5,0,-0.06700271484114982,-0.40947194056354697,0.011751006621729499,-0.4647236487829673,0
player_0194,10,9.9,7.8,1.2692,0.3141,0.106514,0.2283,226.78,79.2107,1243.8,0,-0.077343437866252,0.06336793089896854,-0.38927341492593637,-0.4032489218932198,0
player_0195,8,9.5,6.0,1.5833,0.3541,0.086745,0.1179,211.78,47.4399,1177.63,0,0.33628548313783535,-1.0241637734648168,0.04162675149347513,-0.6462515388335063,0
player_0196,10,8.7,6.6,1.3182,0.3444,0.133616,0.1951,205.02,40.2215,1286.9,0,0.23598046979434384,-0.2636796468626047,0.235819093159823,0.20811991609156213,0
player_0197,10,9.0,6.8,1.3235,0.2956,0.136465,0.1936,213.01,55.4858,926.7,0,-0.26864681383064243,-0.2784558928458083,0.006292937847083685,-0.5408097688293669,0
player_0198,10,5.0,5.5,0.9091,0.3738,0.109448,0.1788,228.7,40.4402,1069.0,0,0.5399977267323481,-0.4242481865467506,-0.4444286362276207,-0.32867909604202317,0
player_0199,10,6.1,4.5,1.3556,0.335,0.103411,0.2098,225.22,53.7697,1288.2,0,0.13877767335838376,-0.11887243622720943,-0.3444597976183175,-0.3245545604871432,0
player_0200,10,5.8,6.4,0.9063,0.3012,0.054919,0.1901,231.85,45.1375,1303.2,0,-0.2107387648900697,-0.3129338001399501,-0.5349176711756973,-1.0585902362057171,0
player_0201,8,6.75,7.38,0.9153,0.2956,0.106305,0.2397,208.73,60.5761,1080.63,0,-0.26864681383064243,0.17566740037131587,0.12924311866542246,0.0362637052060959,0
player_0202,10,5.6,5.7,0.9825,0.3253,0.0707,0.1784,212.21,34.1494,1192.9,0,0.038472660014892225,-0.4281885188089381,0.029274280056118478,-0.36044157873792737,0
player_0203,10,19.7,2.8,7.0357,0.7348,0.058839,0.6357,76.55,24.5889,3653.0,1,4.272998738794233,4.076596339937068,3.9263353851532763,12.275930463884578,0
player_0204,8,7.5,5.5,1.3636,0.2666,0.05534,0.1961,180.24,75.5101,1159.75,0,-0.5685277815586052,-0.2538288162071356,0.9476661680846908,0.12530957031895007,0
player_0205,10,8.4,8.7,0.9655,0.3423,0.08724,0.2039,206.15,55.1135,1298.2,0,0.21426495144162935,-0.17699233709447684,0.2033579472895608,0.2406305616367133,0
player_0206,10,6.1,6.8,0.8971,0.3,0.112987,0.2005,228.15,37.5182,1051.8,0,-0.22314763252019268,-0.21048516132307155,-0.42862896345890944,-0.8622617573021737,0
player_0207,10,9.3,7.0,1.3286,0.2826,0.102874,0.2052,240.5,55.1027,1185.3,0,-0.40307621315697023,-0.16418625724236707,-0.7834034338108914,-1.3506659042102287,0
player_0208,10,8.1,7.5,1.08,0.2727,0.098583,0.1378,200.42,44.3932,1077.6,0,-0.5054493711054819,-0.8281322434209824,0.36796181086177654,-0.9656198036646877,0
player_0209,10,8.7,8.8,0.9886,0.3334,0.09919,0.2189,224.56,71.7643,958.8,0,0.1222325165182198,-0.029229877262440643,-0.3255001902958635,-0.23249755104008435,0
player_0210,10,6.8,7.4,0.9189,0.2968,0.105746,0.2137,181.72,49.1336,1265.8,0,-0.25623794620051943,-0.08045419667087991,0.9051506849979759,0.5684585421265765,0
player_0211,10,7.8,6.2,1.2581,0.2985,0.04892,0.2325,200.84,38.1864,1276.6,0,-0.23865871705784597,0.10474141965193873,0.35589660620203256,0.22197930879612532,0
player_0212,10,6.4,7.0,0.9143,0.2442,0.060069,0.1579,204.24,73.799,1054.0,0,-0.800159977320894,-0.6301305472460539,0.2582259018136324,-1.1720646227533156,0
player_0213,10,6.7,5.9,1.1356,0.3071,0.127023,0.2187,225.1,51.5456,1338.6,0,-0.14972849904196728,-0.031200043393534514,-0.3410125962869621,-0.521941138722464,0
player_0214,10,7.6,5.5,1.3818,0.2774,0.15859,0.2063,199.59,19.7047,787.2,0,-0.45684797288750195,-0.15335034352135093,0.3918049534036502,-0.21839336300520273,0
player_0215,10,6.7,6.6,1.0152,0.3356,0.113865,0.2016,220.53,57.3485,1202.8,0,0.14498210717344495,-0.19964924760205566,-0.20973167891784825,-0.2643988193464589,0
player_0216,8,8.25,4.88,1.6923,0.277,0.098048,0.1976,252.39,31.5024,1350.25,0,-0.46098426209754234,-0.23905257022393198,-1.124963632392678,-1.8250004647141522,0
player_0217,8,6.13,7.5,0.8167,0.3154,0.133059,0.1886,219.55,75.6839,1498.75,0,-0.06390049793361893,-0.3277100461231537,-0.18157953471178032,-0.573190078768553,0
player_0218,10,8.7,5.8,1.5,0.2824,0.120235,0.2308,217.07,56.2498,1408.4,0,-0.405144357761991,0.08799500753764124,-0.11033737386377043,-0.42748672408812016,0
player_0219,10,6.2,6.0,1.0333,0.24,0.131807,0.2042,228.72,72.1825,1272.1,0,-0.8435910140263232,-0.17403708789783617,-0.4450031697828469,-1.4626312717070062,0
player_0220,10,7.6,6.8,1.1176,0.2956,0.096564,0.1955,233.83,40.698,1230.4,0,-0.26864681383064243,-0.25973931460041694,-0.5917964931430602,-1.1201826215741195,0
player_0221,10,8.3,5.5,1.5091,0.2771,0.111035,0.2123,225.06,39.0891,1067.9,0,-0.4599501897950322,-0.09424535958853673,-0.3398635291765106,-0.8940590785600795,0
player_0222,10,6.1,7.8,0.7821,0.3315,0.100365,0.1906,222.6,43.5096,1453.3,0,0.1025851427705261,-0.30800838481221554,-0.26919590188372683,-0.47461914392541626,0
player_0223,10,22.7,2.0,11.35,0.7224,0.055864,0.642,73.69,27.353,3582.2,1,4.144773773282966,4.138656573066523,4.008493683550578,12.291924029900068,0
player_0224,10,5.9,5.9,1.0,0.2812,0.105649,0.215,246.66,42.3134,1024.4,0,-0.41755322539211337,-0.06764811681877016,-0.960359768820463,-1.4455611110313464,0
player_0225,10,20.7,4.3,4.814,0.7143,0.097858,0.5595,70.19,19.0032,3812.9,1,4.061013916779639,3.3259630439903245,4.109037055715107,11.49601401648507,0
player_0226,10,4.9,5.5,0.8909,0.2219,0.09351,0.1758,231.87,38.3026,1235.5,0,-1.0307581007806725,-0.4538006785131576,-0.5354922047309234,-2.0200509840247536,0
player_0227,9,7.22,4.33,1.6667,0.2611,0.075738,0.162,247.77,54.9113,1325.67,0,-0.6254017581966672,-0.5897421415586308,-0.9922463811354998,-2.207390280890798,0
player_0228,9,22.56,2.56,8.8261,0.7541,0.065599,0.6626,86.58,19.6704,3412.11,1,4.4725746931787045,4.341583684569185,3.6382068072074967,12.452365184955386,0
player_0229,10,7.9,4.6,1.7174,0.2949,0.074428,0.2109,208.39,61.2495,1260.4,0,-0.2758853199482137,-0.10803652250619328,0.13901018910426255,-0.24491165335014442,0
player_0230,10,7.3,4.0,1.825,0.3048,0.06433,0.2233,212.47,43.2921,1334.8,0,-0.17351216199970196,0.01411377762162314,0.02180534383818227,-0.13759304053989654,0
player_0231,10,7.8,6.6,1.1818,0.2531,0.082633,0.1824,199.62,38.0652,1112.7,0,-0.7081275423974847,-0.38878519618706175,0.3909431530708113,-0.7059695855137352,0
player_0232,10,9.3,5.7,1.6316,0.2915,0.113019,0.2001,202.61,52.1856,1231.8,0,-0.3110437782335612,-0.21442549358525928,0.3050503865645417,-0.22041888525427883,0
player_0233,9,8.67,5.22,1.6596,0.3317,0.144163,0.202,226.16,34.9686,876.11,0,0.10465328737554631,-0.19570891533986792,-0.3714628747139339,-0.4625185026782555,0
player_0234,5,10.4,4.0,2.6,0.2685,0.156492,0.1589,229.64,54.4057,1463.2,0,-0.5488804078109109,-0.6202797165905849,-0.4714317133232371,-1.6405918377247328,0
player_0235,10,8.7,6.8,1.2794,0.3709,0.067526,0.1938,213.33,49.4253,1070.9,0,0.5100096299595517,-0.27648572671471444,-0.002899599036531048,0.23062430420830618,0
player_0236,10,9.1,6.0,1.5167,0.2966,0.151725,0.197,214.29,58.6433,1185.6,0,-0.25830609080554023,-0.24496306861721331,-0.030477209687372796,-0.5337463691101263,0
player_0237,10,7.1,7.6,0.9342,0.3191,0.11877,0.2468,198.98,70.3387,1238.5,0,-0.025639822740741083,0.24560829802514622,0.40932822683803993,0.629296702122445,0
player_0238,9,21.89,2.22,9.85,0.6823,0.090425,0.6888,74.48,16.8551,3185.0,1,3.730110779976369,4.5996754477424755,3.9857996081191547,12.315585835838,0
player_0239,10,10.6,7.6,1.3947,0.2457,0.091058,0.2251,238.89,40.7355,1313.3,0,-0.7846488927832407,0.03184527280146743,-0.7371534826152075,-1.4899571025969807,0
player_0240,10,9.4,5.7,1.6491,0.2889,0.121817,0.238,237.01,74.2609,1068.5,0,-0.3379296580988268,0.1589209882570184,-0.6831473284239747,-0.8621559982657832,0
player_0241,10,7.2,5.0,1.44,0.3282,0.101181,0.2164,207.93,39.562,1139.0,0,0.06846075678768868,-0.05385695390111334,0.15222446087445726,0.1668282637610326,0
player_0242,10,8.3,5.8,1.431,0.2779,0.13837,0.1513,187.45,41.4586,1149.6,0,-0.4516776113749508,-0.69514602957215,0.740546821425761,-0.40627681952133987,0
player_0243,10,7.0,7.2,0.9722,0.2781,0.104577,0.1798,215.95,49.0732,901.0,0,-0.4496094667699301,-0.4143973558912815,-0.0781634947711209,-0.9421703174323326,0
player_0244,10,8.9,7.2,1.2361,0.271,0.109211,0.2046,214.04,63.2892,1311.5,0,-0.5230286002481555,-0.1700967556356484,-0.023295540247049273,-0.7164208961308531,0
player_0245,5,5.6,8.0,0.7,0.3058,0.102017,0.2208,234.42,19.6999,1589.2,0,-0.1631714389745998,-0.010513299017049558,-0.6087452330222229,-0.7824299710138722,0
player_0246,10,8.0,6.2,1.2903,0.2852,0.104974,0.1941,226.58,22.5386,1518.7,0,-0.37619033329170465,-0.27353047751807374,-0.3835280793736779,-1.0332488901834562,0
player_0247,9,6.22,6.22,1.0,0.2674,0.068041,0.1658,232.96,56.7317,909.11,0,-0.5602552031385232,-0.5523089850678483,-0.5668042834907341,-1.6793684716971056,0
player_0248,7,5.57,5.29,1.0541,0.307,0.098043,0.1734,215.86,56.5293,1072.14,0,-0.1507625713444774,-0.4774426720862835,-0.07557809377260516,-0.703783337203366,0
player_0249,10,4.9,6.0,0.8167,0.3322,0.059304,0.2374,228.5,45.9093,1222.1,0,0.10982364888809741,0.15301048986373705,-0.4386833006753622,-0.17584916192352773,0
player_0250,10,18.7,3.1,6.0323,0.7478,0.099501,0.6306,92.0,20.7097,3471.3,1,4.407428138120562,4.026357103594176,3.4825082137412826,11.916293455456021,0
player_0251,10,6.7,4.7,1.4255,0.2784,0.116108,0.1925,184.05,48.3703,1367.6,0,-0.44650724986239976,-0.2892918065668242,0.8382175258141603,0.10241846938493637,0
player_0252,10,8.1,5.2,1.5577,0.3353,0.093991,0.1755,221.03,43.0301,1329.2,0,0.14187989026591408,-0.4567559277097985,-0.2240950177984953,-0.5389710552423798,0
player_0253,10,6.4,5.6,1.1429,0.2952,0.146427,0.1861,216.37,41.0419,1121.8,0,-0.2727831030406828,-0.3523371227618264,-0.09022869943086488,-0.7153489252333741,0
player_0254,10,8.1,6.6,1.2273,0.2971,0.062735,0.1951,195.46,61.9275,984.9,0,-0.2531357292929891,-0.2636796468626047,0.5104461325577947,-0.006369243597799112,0
player_0255,10,11.7,7.5,1.56,0.298,0.100149,0.2376,218.63,52.6817,1166.3,0,-0.24382907857039704,0.1549806559948309,-0.1551509911713893,-0.24399941374695544,0
player_0256,10,6.2,7.6,0.8158,0.3228,0.098748,0.2154,222.22,48.5536,1395.7,0,0.012620852452136767,-0.06370778455658242,-0.2582797643344352,-0.3093666964388809,0
player_0257,10,5.0,7.1,0.7042,0.2516,0.098487,0.1993,218.24,42.5881,1101.0,0,-0.7236386269351379,-0.2223061581096345,-0.143947586844485,-1.0898923718892575,0
player_0258,10,8.8,4.7,1.8723,0.2489,0.108922,0.2155,224.18,42.2622,1272.9,0,-0.7515585791029136,-0.06272270149103562,-0.31458405274657186,-1.1288653333405212,0
player_0259,10,7.1,5.7,1.2456,0.349,0.115351,0.1893,196.81,60.0921,1370.8,0,0.28354779570981375,-0.3208144646643253,0.4716651175800478,0.4343984486255363,0
player_0260,10,7.7,6.7,1.1493,0.2545,0.083966,0.1798,214.02,52.7177,1408.3,0,-0.6936505301623415,-0.4143973558912815,-0.022721006691823913,-1.130768892745447,0
player_0261,10,9.4,6.1,1.541,0.3123,0.091022,0.2101,227.39,30.5514,1260.4,0,-0.09595673931143558,-0.11591718703056848,-0.40679668836032534,-0.6186706147023294,0
player_0262,10,10.5,6.0,1.75,0.3063,0.072292,0.1955,211.95,71.6127,1412.3,0,-0.1580010774620487,-0.25973931460041694,0.036743216274055496,-0.3809971757884101,0
player_0263,9,9.22,6.89,1.3387,0.3259,0.084595,0.1668,220.22,50.4931,1346.56,0,0.044677093829953995,-0.5424581544123793,-0.20082640881184702,-0.6986074693942723,0
player_0264,10,8.9,6.2,1.4355,0.2614,0.073978,0.1691,219.84,45.3337,1033.7,0,-0.6222995412891363,-0.5198012439048004,-0.18991027126255539,-1.332011056456492,0
player_0265,10,7.8,4.8,1.625,0.3174,0.100331,0.166,226.33,48.4696,1092.7,0,-0.043219051883414565,-0.5503388189367545,-0.3763464099333544,-0.9699042807535234,0
player_0266,10,6.7,5.6,1.1964,0.2969,0.058824,0.2078,205.0,43.8691,1463.8,0,-0.25520387389800936,-0.1385740975381473,0.23639362671504918,-0.1573843447211075,0
player_0267,10,9.1,6.4,1.4219,0.3364,0.139088,0.1768,256.93,33.7998,1146.0,0,0.15325468559352634,-0.4439498478576885,-1.2553827494289538,-1.546077911693116,0
player_0268,10,8.0,5.8,1.3793,0.2933,0.084393,0.2143,202.84,47.2226,1455.1,0,-0.2924304767883771,-0.07454369827759857,0.2984432506794443,-0.0685309243865313,0
player_0269,10,5.7,6.3,0.9048,0.2959,0.141267,0.2022,221.88,19.4895,1048.6,0,-0.2655445969231115,-0.19373874920877432,-0.24851269389559513,-0.707796040027481,0
player_0270,10,8.8,5.8,1.5172,0.3314,0.097139,0.2,215.32,38.8363,1172.8,0,0.10155107046801544,-0.21541057665080607,-0.060065687781505755,-0.1739251939642964,0
player_0271,10,10.2,5.7,1.7895,0.2815,0.083292,0.1967,214.2,49.8351,1342.5,0,-0.4144510084845831,-0.24791831781385398,-0.02789180868885623,-0.6902611349872934,0
player_0272,10,8.2,6.9,1.1884,0.2951,0.070791,0.2103,219.34,56.0975,1060.0,0,-0.2738171753431935,-0.1139470208994749,-0.17554693238190833,-0.5633111286245767,0
player_0273,9,4.22,7.67,0.5507,0.3418,0.11703,0.176,225.31,45.0114,1286.67,0,0.20909458992907826,-0.45183051238206395,-0.3470451986168341,-0.5897811210698198,0
player_0274,10,6.7,5.4,1.2407,0.2749,0.084412,0.2143,230.69,48.4837,1447.4,0,-0.4826997804502574,-0.07454369827759857,-0.5015947249725963,-1.0588382037004522,0
player_0275,7,6.71,8.14,0.8246,0.2384,0.139068,0.1759,248.19,29.9239,999.43,0,-0.8601361708664865,-0.4528155954476108,-1.004311585795243,-2.3172633521093404,0
player_0276,8,6.88,9.63,0.7143,0.3629,0.107722,0.218,206.69,46.9951,1360.75,0,0.42728384575873424,-0.038095624852362925,0.1878455412984622,0.5770337622048335,0
player_0277,10,9.7,4.8,2.0208,0.3108,0.092472,0.2254,210.08,40.3043,1213.3,0,-0.11146782384908886,0.0348005219981081,0.09046210368767478,0.013794801836694015,0
player_0278,10,5.0,8.7,0.5747,0.3478,0.109164,0.2027,240.73,64.8452,1155.2,0,0.27113892807969137,-0.18881333388103977,-0.7900105696959888,-0.7076849754973372,0
player_0279,8,5.75,9.75,0.5897,0.2579,0.115173,0.2463,240.56,51.3815,1074.5,0,-0.658492071876994,0.2406828826974117,-0.7851270344765692,-1.2029362236561516,0
player_0280,10,8.5,6.9,1.2319,0.2844,0.067263,0.2103,192.83,42.2916,1423.9,0,-0.38446291171178665,-0.1139470208994749,0.585997295069998,0.08758736245873644,0
player_0281,10,21.9,1.5,14.6,0.7013,0.063032,0.6472,75.97,16.959,3309.3,1,3.9265845174533105,4.189880892474962,3.942996858254827,12.0594622681831,0
player_0282,10,8.1,6.2,1.3065,0.2736,0.064447,0.1405,222.15,63.8565,1219.8,0,-0.49614272038288987,-0.8015350006512157,-0.25626889689114485,-1.5539466179252504,0
player_0283,8,5.75,4.5,1.2778,0.2538,0.09034,0.2141,206.45,46.9025,1656.25,0,-0.7008890362799127,-0.07651386440869216,0.19473994396117306,-0.5826629567274317,0
player_0284,8,20.88,1.38,15.1818,0.7317,0.060192,0.6848,82.95,17.179,3744.25,1,4.240942497416416,4.560272125120599,3.7424846474809947,12.543699270018008,0
player_0285,10,7.4,7.5,0.9867,0.2585,0.110144,0.237,255.57,54.2345,1261.1,0,-0.6522876380619328,0.14907015760154932,-1.2163144676735933,-1.7195319481339768,0
player_0286,10,6.7,5.6,1.1964,0.2817,0.128473,0.1714,202.4,40.3904,1322.1,0,-0.4123828638795623,-0.49714433339722164,0.31108298889441366,-0.5984442083823703,0
player_0287,7,8.43,5.14,1.6389,0.2067,0.153446,0.1874,255.87,51.5828,832.43,0,-1.1879370907622255,-0.33953104290971636,-1.2249324710019818,-2.7524006046739236,0
player_0288,10,8.1,6.9,1.1739,0.2988,0.074591,0.1751,218.1,47.86,1407.7,0,-0.23555650015031507,-0.460696259971986,-0.13992585195790339,-0.8361786120802045,0
player_0289,10,6.6,5.4,1.2222,0.3909,0.104387,0.2074,200.5,47.0041,1067.6,0,0.7168240904615953,-0.14251442980033505,0.3656636766408726,0.939973337302133,0
player_0290,10,6.2,6.4,0.9688,0.3192,0.116692,0.2118,212.28,49.1405,1097.8,0,-0.024605750438230982,-0.09917077491627127,0.027263412612828084,-0.09651311274167418,0
player_0291,10,8.4,6.1,1.377,0.3373,0.084438,0.2129,219.66,47.6346,1009.9,0,0.16256133631611844,-0.08833486119525512,-0.18473946926552226,-0.11051299414465894,0
player_0292,9,8.0,7.0,1.1429,0.2441,0.118948,0.2143,253.68,41.7211,1330.78,0,-0.801194049623404,-0.07454369827759857,-1.1620210467047478,-2.0377587946057503,0
player_0293,10,7.2,7.1,1.0141,0.3398,0.136013,0.2038,203.38,46.0734,1118.5,0,0.1884131438788739,-0.17797742016002363,0.28293084468834573,0.293366568407196,0
player_0294,10,8.6,7.3,1.1781,0.3626,0.099442,0.2066,211.96,42.9164,1251.4,0,0.42418162885120336,-0.15039509432471027,0.036455949496442,0.3102424840229351,0
player_0295,10,9.8,5.2,1.8846,0.2661,0.077651,0.1994,214.38,45.8515,1028.4,0,-0.5736981430711563,-0.22132107504408768,-0.033062610685889365,-0.8280818288011333,0
player_0296,10,7.0,6.1,1.1475,0.3195,0.106973,0.1582,189.65,47.4692,1213.8,0,-0.021503533530700097,-0.6271752980494133,0.6773481303509135,0.028669298770800045,0
player_0297,10,8.9,6.3,1.4127,0.2806,0.128533,0.1796,220.2,41.8973,1262.9,0,-0.4237576592071746,-0.41636752202237515,-0.20025187525662083,-1.0403770564861707,0
player_0298,10,11.3,5.5,2.0545,0.3139,0.095209,0.222,229.76,43.902,1152.9,0,-0.07941158247127221,0.0013076977695133914,-0.47487891465459253,-0.5529827993563513,0
player_0299,10,9.3,5.1,1.8235,0.2439,0.096416,0.1949,212.1,33.6655,1479.0,0,-0.8032621942284245,-0.26564981299369855,0.03243421460986122,-1.0364777926122617,0
player_0300,10,7.1,6.3,1.127,0.2836,0.113939,0.1707,228.93,69.9789,1112.8,0,-0.39273549013186804,-0.50403991485605,-0.45103577211271884,-1.347811177100637,0
player_0301,10,7.1,7.2,0.9861,0.2518,0.084259,0.1852,185.99,37.0723,1091.0,0,-0.7215704823301171,-0.3612028703517484,0.7824877709572498,-0.3002855817246157,0
